vehicle_id,company,region,brand,area_name,composite_name,generation_year,generation_sales_name,sales_geo_area,body_type,body_type_sales_name,model_code,version_year,version_sales_name,vehicle_platform,market_segment,type_name,type_code_,door_count,energy_type,steering_position_type,steering_box_type,power_transoutput_type,output_power_kw,output_power_hp,sales_horse_power_hp,capacity,feature_configuration,start_of_production_from,end_of_production_to,start_of_sales_from,end_of_sales_to,emission_standard,gross_vehicle_weight,co2_emission_from,co2_emission_to,power_train_type,drive_type,drive_type_sales_name,catalyst_type,voltage_type,gearbox,engine,brake_type,brake_disc_thickness,brake_outer_diameter,rim_measurement_type,suspension_type,wheel_suspension_type,wheel_count_type,brake_name,brake_system_type,engine_reference,additional_code_engine,engine_sales_name,catalogue_display_code,aspiration_type,aspiration_intercooler,gearbox_reference,additional_code_gearbox,gearbox_sales_name,source_url_1,source_url_2,source_url_3
F5FB7G2_2024,AUDI AG,DE,Audi,A5,A5 Sportback advanced 35 TFSI S tronic,2024,,,Sportback,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,110,,,110 kW (150 PS),,,,,,Euro 6e,2.080 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FBUG2_2024,AUDI AG,DE,Audi,A5,A5 Sportback advanced 40 TDI S tronic,2024,,,Sportback,,,,,,,advanced 40 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.125 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FBUY2_2024,AUDI AG,DE,Audi,A5,A5 Sportback advanced 40 TDI quattro S tronic,2024,,,Sportback,,,,,,,advanced 40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.210 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FBZG2_2024,AUDI AG,DE,Audi,A5,A5 Sportback advanced 40 TFSI S tronic,2024,,,Sportback,,,,,,,advanced 40 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.085 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FBZY2_2024,AUDI AG,DE,Audi,A5,A5 Sportback advanced 40 TFSI quattro S tronic,2024,,,Sportback,,,,,,,advanced 40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.160 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FBAY2_2024,AUDI AG,DE,Audi,A5,A5 Sportback advanced 45 TFSI quattro S tronic,2024,,,Sportback,,,,,,,advanced 45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,195,265,,195 kW (265 PS),,,,,,Euro 6e,2.175 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCUY2_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line 40 TDI quattro S tronic,2024,,,Sportback,,,,,,,S line 40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.210 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCUY2GB1IU4KA2PYKUH2W1EY4M8G19S99ZE_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line business 40 TDI quattro S tronic,2024,,,Sportback,,,,,,,S line business 40 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.210 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCZG2_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line 40 TFSI S tronic,2024,,,Sportback,,,,,,,S line 40 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.085 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCZG2GB1IU4KA2PYKUH2W1EY4M8G19S99ZE_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line business 40 TFSI S tronic,2024,,,Sportback,,,,,,,S line business 40 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.085 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCZY2_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line 40 TFSI quattro S tronic,2024,,,Sportback,,,,,,,S line 40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.160 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCZY2GB1IU4KA2PYKUH2W1EY4M8G19S99ZE_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line business 40 TFSI quattro S tronic,2024,,,Sportback,,,,,,,S line business 40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.160 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCAY2_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line 45 TFSI quattro S tronic,2024,,,Sportback,,,,,,,S line 45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,195,265,,195 kW (265 PS),,,,,,Euro 6e,2.175 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCAY2GB1IU4KA2PYKUH2W1EY4M8G19S99ZE_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line business 45 TFSI quattro S tronic,2024,,,Sportback,,,,,,,S line business 45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,195,265,,195 kW (265 PS),,,,,,Euro 6e,2.175 kg,,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCJG2_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line 35 TDI S tronic,2024,,,Sportback,,,,,,,S line 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,120,163,,120 kW (163 PS),,,,,,Euro 6e,2.120 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCJG2GB1IU4KA2PYKUH2W1EY4M8G19S99ZE_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line business 35 TDI S tronic,2024,,,Sportback,,,,,,,S line business 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,120,163,,120 kW (163 PS),,,,,,Euro 6e,2.120 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FC7G2_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line 35 TFSI S tronic,2024,,,Sportback,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6e,2.080 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FC7G2GB1IU4KA2PYKUH2W1EY4M8G19S99ZE_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line business 35 TFSI S tronic,2024,,,Sportback,,,,,,,S line business 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6e,2.080 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCUG2_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line 40 TDI S tronic,2024,,,Sportback,,,,,,,S line 40 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.125 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5FCUG2GB1IU4KA2PYKUH2W1EY4M8G19S99ZE_2024,AUDI AG,DE,Audi,A5,A5 Sportback S line business 40 TDI S tronic,2024,,,Sportback,,,,,,,S line business 40 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,7 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.125 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.modelsinfo.mv-258.80.861055.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-sportback.carinfo.mv-258.80.861055.json
F5PAJG2_2024,AUDI AG,DE,Audi,A5,A5 Coupé 35 TDI S tronic,2024,,,Coupé,,,,,,,35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,5 m",,,120,163,,120 kW (163 PS),,,,,,Euro 6e,2.010 kg,,,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-coupe/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-coupe.modelsinfo.mv-258.93.805361.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-coupe.carinfo.mv-258.93.805361.json
F5PA7G2_2024,AUDI AG,DE,Audi,A5,A5 Coupé 35 TFSI S tronic,2024,,,Coupé,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,5 m",,,110,150,,110 kW (150 PS),,,,,,Euro 6e,1.970 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-coupe/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-coupe.modelsinfo.mv-258.93.805361.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-coupe.carinfo.mv-258.93.805361.json
F5PAUG2_2024,AUDI AG,DE,Audi,A5,A5 Coupé 40 TDI S tronic,2024,,,Coupé,,,,,,,40 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,5 m",,,150,204,,150 kW (204 PS),,,,,,Euro 6e,2.015 kg,,,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a5/a5-coupe/motor.html,https://www.audi.de/de/brand/de/neuwagen/a5/a5-coupe.modelsinfo.mv-258.93.805361.json,https://www.audi.de/de/brand/de/neuwagen/a5/a5-coupe.carinfo.mv-258.93.805361.json
